Fallen Angel Sauvignon Blanc,Sauvignon Blanc,$23 NZD,2009,Stonyridge,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3045
Fallen Angel Sauvignon Blanc,Sauvignon Blanc,$25 NZD,2010,Stonyridge,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3046
Sugar Loaf Wines Founder’s Reserve Pinot Noir,Pinot Noir,$27 NZD,2006,Sugar Loaf Wines,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3047
Sugar Loaf Wines Sauvignon Blanc,Sauvignon Blanc,$19.99 NZD,2010,Sugar Loaf Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3048
Sugar Loaf Wines Harriet Rosé,Pinot Noir,$17 NZD,2013,Sugar Loaf Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3049
Sugar Loaf Wines Sauvignon Blanc,Sauvignon Blanc,$17 NZD,2013,Sugar Loaf Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3050
Sugar Loaf Wines Sauvignon Blanc,Sauvignon Blanc,$18 NZD,2014,Sugar Loaf Wines,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3051
Sugar Loaf Wines Sauvignon Blanc,Sauvignon Blanc,$18.50 NZD,2015,Sugar Loaf Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3052
Sugar Loaf Pinot Noir,Pinot Noir,$26 NZD,2016,Sugar Loaf Wines,3,,,,,,,,,,,,,,,,,,,,,,,,,,3053
Summerhouse Wines Pinot Noir,Pinot Noir,$24.95 NZD,2004,Summerhouse Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3054
Summerhouse Wines Sauvignon Blanc,Sauvignon Blanc,$21.95 NZD,2005,Summerhouse Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3055
Summerhouse Wines Pinot Noir,Pinot Noir,$29.95 NZD,2006,Summerhouse Wines,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3056
Summerhouse Wines Sauvignon Blanc,Sauvignon Blanc,$21.95 NZD,2007,Summerhouse Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3057
Summerhouse Wines Pinot Noir,Pinot Noir,$30 NZD,2008,Summerhouse Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3058
Summerhouse Wines Sauvignon Blanc,Sauvignon Blanc,$22 NZD,2008,Summerhouse Wines,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3059
Summerhouse Wines Sauvignon Blanc,Sauvignon Blanc,$21.95 NZD,2009,Summerhouse Wines,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3060
Summerhouse Wines Sauvignon Blanc,Sauvignon Blanc,$22 NZD,2010,Summerhouse Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3061
Summerhouse Wines Sauvignon Blanc,Sauvignon Blanc,$22 NZD,2011,Summerhouse Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3062
Summerhouse Wines Monarch Sauvignon Blanc,Sauvignon Blanc,$32 NZD,2012,Summerhouse Wines,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,3063
Summerhouse Wines Pinot Noir,Pinot Noir, ,2013,Summerhouse Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3064
Summerhouse Wines Sauvignon Blanc,Sauvignon Blanc,$25.99 NZD,2013,Summerhouse Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3065
Summerhouse Wines Sauvignon Blanc,Sauvignon Blanc,$25.99 NZD,2014,Summerhouse Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3066
Summerhouse Wines Pinot Noir,Pinot Noir,$29.99 NZD,2014,Summerhouse Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3067
Summerhouse Wines Sauvignon Blanc,Sauvignon Blanc,$18.99 NZD,2015,Summerhouse Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3068
Summerhouse Wines Pinot Noir,Pinot Noir,$28.99 NZD,2015,Summerhouse Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3069
Summerhouse Wines Sauvignon Blanc,Sauvignon Blanc,$22.90 NZD,2016,Summerhouse Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3070
Summerhouse Pinot Noir Rosé,Pinot Noir,$22.90 NZD,2016,Summerhouse Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3071
Summerhouse Wines Sauvignon Blanc,Sauvignon Blanc,$18.99 NZD,2017,Summerhouse Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3072
Summerhouse Pinot Noir Rosé,Pinot Noir,$18.99 NZD,2017,Summerhouse Wines,3,,,,,,,,,,,,,,,,,,,,,,,,,,3073
Summerhouse Wines Sauvignon Blanc,Sauvignon Blanc,$18.99 NZD,2018,Summerhouse Wines,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,3074
Supper Club Sauvignon Blanc,Sauvignon Blanc,$14.99 NZD,2012,Supper Club Wines,3,,,,,,,,,,,,,,,,,,,,,,,,,,3075
Supper Club Sauvignon Blanc,Sauvignon Blanc,$14.99 NZD,2013,Supper Club Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3076
Supper Club Sauvignon Blanc,Sauvignon Blanc,$14.99 NZD,2014,Supper Club Wines,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3077
Supper Club Sauvignon Blanc,Sauvignon Blanc,$14.99 NZD,2015,Supper Club Wines,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3078
Supper Club Sauvignon Blanc,Sauvignon Blanc,$14.99 NZD,2017,Supper Club Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3079
Tablelands Pinot Noir,Pinot Noir,$25 NZD,2015,Tablelands Wine Company,3,,,,,,,,,,,,,,,,,,,,,,,,,,3080
Tantalus Sauvignon Blanc,Sauvignon Blanc,$30 NZD,2016,Tantalus Estate,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3081
Left Field Pinot Noir,Pinot Noir,$17.99 NZD,2013,Te Awa Winery,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3082
Left Field Pinot Noir,Pinot Noir,$17.99 NZD,2014,Te Awa Winery,4,,,,,,,,,,,,,,,,,,,,,,,,,,3083
Left Field Pinot Noir,Pinot Noir,$17.99 NZD,2015,Te Awa Winery,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3084
Left Field Pinot Noir,Pinot Noir,$18.50 NZD,2017,Te Awa Winery,3,,,,,,,,,,,,,,,,,,,,,,,,,,3085
One Off Black Book Sauvignon Blanc,Sauvignon Blanc,$24.99 NZD,2016,Te Awanga Estate,4,,,,,,,,,,,,,,,,,,,,,,,,,,3086
Te Pa Sauvignon Blanc,Sauvignon Blanc, ,2011,Te Pa Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3087
Te Pa Oke Sauvignon Blanc,Sauvignon Blanc,$29.95 NZD,2012,Te Pa Wines,5,,,,,,,,,,,,,,,,,,,,,,,,,,3088
Pa Road Pinot Noir,Pinot Noir,$15.99 NZD,2014,Te Pa Wines,3,,,,,,,,,,,,,,,,,,,,,,,,,,3089
Te Pa Oke Sauvignon Blanc,Sauvignon Blanc,$29.95 NZD,2015,Te Pa Wines,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,3090
Te Pa Pinot Noir,Pinot Noir,$29.95 NZD,2015,Te Pa Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3091
Te Pa Pinot Noir Rosé,Pinot Noir,$19.99 NZD,2015,Te Pa Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3092
Te Pa Koha Pinot Noir,Pinot Noir,$23.99 NZD,2015,Te Pa Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3093
Te Pa Oke Sauvignon Blanc,Sauvignon Blanc,$24.95 NZD,2016,Te Pa Wines,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,3094
Koha Sauvignon Blanc,Sauvignon Blanc,$23.99 NZD,2016,Te Pa Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3095
Pa Road Pinot Noir,Pinot Noir,$19.99 NZD,2016,Te Pa Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3096
Te Pa Sauvignon Blanc,Sauvignon Blanc,$19.99 NZD,2016,Te Pa Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3097
Pa Road Rosé,Pinot Noir,$14.99 NZD,2016,Te Pa Wines,3,,,,,,,,,,,,,,,,,,,,,,,,,,3098
Te Pa Pinot Noir Rosé,Pinot Noir,$19.99 NZD,2016,Te Pa Wines,3,,,,,,,,,,,,,,,,,,,,,,,,,,3099
Te Pa Oke Sauvignon Blanc,Sauvignon Blanc,$24.99 NZD,2017,Te Pa Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3100
Te Pa Sauvignon Blanc,Sauvignon Blanc,$19.99 NZD,2017,Te Pa Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3101
Pa Road Sauvignon Blanc,Sauvignon Blanc,$14.99 NZD,2017,Te Pa Wines,3,,,,,,,,,,,,,,,,,,,,,,,,,,3102
Pa Road Rosé,Pinot Noir,$17.99 NZD,2017,Te Pa Wines,3,,,,,,,,,,,,,,,,,,,,,,,,,,3103
Te Pa The Reserve Collection Hillside Sauvignon Blanc,Sauvignon Blanc,$24.99 NZD,2018,Te Pa Wines,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,3104
Te Whare Ra Wines Sauvignon Blanc,Sauvignon Blanc,$20 NZD,2004,Te Whare Ra Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3105
Te Whare Ra Wines Pinot Noir,Pinot Noir,$42 NZD,2004,Te Whare Ra Wines,3,,,,,,,,,,,,,,,,,,,,,,,,,,3106
Te Whare Ra Wines Sauvignon Blanc,Sauvignon Blanc,$22 NZD,2005,Te Whare Ra Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3107
Te Whare Ra Wines Pinot Noir,Pinot Noir,$36 NZD,2006,Te Whare Ra Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3108
Te Whare Ra Wines Sauvignon Blanc,Sauvignon Blanc,$22 NZD,2007,Te Whare Ra Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3109
Te Whare Ra Wines Pinot Noir,Pinot Noir,$36 NZD,2007,Te Whare Ra Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3110
Te Whare Ra Wines Sauvignon Blanc,Sauvignon Blanc,$22 NZD,2008,Te Whare Ra Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3111
Te Whare Ra Wines Pinot Noir,Pinot Noir,$38 NZD,2008,Te Whare Ra Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3112
Te Whare Ra Wines Pinot Noir,Pinot Noir,$40 NZD,2009,Te Whare Ra Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3113
Te Whare Ra Wines Sauvignon Blanc,Sauvignon Blanc,$22 NZD,2009,Te Whare Ra Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3114
Te Whare Ra Wines Pinot Noir,Pinot Noir,$40 NZD,2010,Te Whare Ra Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3115
Te Whare Ra Wines Sauvignon Blanc,Sauvignon Blanc,$24 NZD,2010,Te Whare Ra Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3116
Te Whare Ra Wines Sauvignon Blanc,Sauvignon Blanc,$24 NZD,2011,Te Whare Ra Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3117
Te Whare Ra Wines Sauvignon Blanc,Sauvignon Blanc,$24.50 NZD,2012,Te Whare Ra Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3118
Te Whare Ra Wines Pinot Noir,Pinot Noir,$45 NZD,2012,Te Whare Ra Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3119
Te Whare Ra Single Vineyard 5182 Pinot Noir,Pinot Noir,$75 NZD,2013,Te Whare Ra Wines,5,,,,,,,,,,,,,,,,,,,,,,,,,,3120
Te Whare Ra Wines Sauvignon Blanc,Sauvignon Blanc,$25 NZD,2013,Te Whare Ra Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3121
Te Whare Ra Wines Pinot Noir,Pinot Noir,$45 NZD,2013,Te Whare Ra Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3122
Te Whare Ra Wines Sauvignon Blanc,Sauvignon Blanc,$26 NZD,2015,Te Whare Ra Wines,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,3123
Te Whare Ra Single Vineyard 5182 Sauvignon Blanc,Sauvignon Blanc,$35 NZD,2015,Te Whare Ra Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3124
Te Whare Ra Wines Pinot Noir,Pinot Noir,$50 NZD,2015,Te Whare Ra Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3125
Te Whare Ra Wines Pinot Noir,Pinot Noir,$50 NZD,2016,Te Whare Ra Wines,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,3126
Te Whare Ra Wines Sauvignon Blanc,Sauvignon Blanc,$26 NZD,2018,Te Whare Ra Wines,5,,,,,,,,,,,,,,,,,,,,,,,,,,3127
Ten Sisters Sauvignon Blanc,Sauvignon Blanc, ,2011,Ten Sisters,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3128
Ten Sisters Sauvignon Blanc,Sauvignon Blanc, ,2012,Ten Sisters,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3129
Ten Sisters Sauvignon Blanc,Sauvignon Blanc,$20 NZD,2013,Ten Sisters,5,,,,,,,,,,,,,,,,,,,,,,,,,,3130
Ten Sisters Pinot Noir,Pinot Noir,$30 NZD,2013,Ten Sisters,4,,,,,,,,,,,,,,,,,,,,,,,,,,3131
Ten Sisters Pinot Noir,Pinot Noir,$29.90 NZD,2014,Ten Sisters,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3132
Ten Sisters Pinot Noir,Pinot Noir,$29.95 NZD,2015,Ten Sisters,4,,,,,,,,,,,,,,,,,,,,,,,,,,3133
Ten Sisters Sauvignon Blanc,Sauvignon Blanc,$19.90 NZD,2015,Ten Sisters,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3134
Ten Sisters Sauvignon Blanc,Sauvignon Blanc,$20 NZD,2016,Ten Sisters,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3135
Ten Sisters Sauvignon Blanc,Sauvignon Blanc,$20 NZD,2017,Ten Sisters,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3136
Ten Sisters Pinot Noir,Pinot Noir,$30 NZD,2017,Ten Sisters,3,,,,,,,,,,,,,,,,,,,,,,,,,,3137
Terrace Heights Estate THE Pinot Noir,Pinot Noir,$27.50 NZD,2003,Terrace Heights Estate,4,,,,,,,,,,,,,,,,,,,,,,,,,,3138
Terrace Heights Estate THE Sauvignon Blanc,Sauvignon Blanc,$17.50 NZD,2004,Terrace Heights Estate,4,,,,,,,,,,,,,,,,,,,,,,,,,,3139
Terrace Heights Estate THE Pinot Rosé,Pinot Noir,$18.75 NZD,2004,Terrace Heights Estate,3,,,,,,,,,,,,,,,,,,,,,,,,,,3140
Terrace Heights Estate THE Sauvignon Blanc,Sauvignon Blanc,$18.95 NZD,2005,Terrace Heights Estate,3,,,,,,,,,,,,,,,,,,,,,,,,,,3141
Terrace Heights Estate THE Pinot Noir,Pinot Noir,$34.95 NZD,2007,Terrace Heights Estate,4,,,,,,,,,,,,,,,,,,,,,,,,,,3142
Terrace Heights Estate THE Sauvignon Blanc,Sauvignon Blanc,$19.95 NZD,2007,Terrace Heights Estate,4,,,,,,,,,,,,,,,,,,,,,,,,,,3143
Terrace Heights Estate THE Sauvignon Blanc,Sauvignon Blanc,$19.95 NZD,2008,Terrace Heights Estate,3,,,,,,,,,,,,,,,,,,,,,,,,,,3144
Terrace Heights Estate THE Pinot Noir,Pinot Noir,$27.95 NZD,2008,Terrace Heights Estate,3,,,,,,,,,,,,,,,,,,,,,,,,,,3145
Terrace Heights Estate THE Sauvignon Blanc,Sauvignon Blanc,$17.95 NZD,2010,Terrace Heights Estate,4,,,,,,,,,,,,,,,,,,,,,,,,,,3146
Terrace Heights Estate THE Pinot Noir,Pinot Noir,$29.95 NZD,2010,Terrace Heights Estate,4,,,,,,,,,,,,,,,,,,,,,,,,,,3147
Terrace Springs Pinot Noir,Pinot Noir,$19.95 NZD,2010,Terrace Heights Estate,3,,,,,,,,,,,,,,,,,,,,,,,,,,3148
Terrace Heights Estate THE Sauvignon Blanc,Sauvignon Blanc,$18.95 NZD,2011,Terrace Heights Estate,4,,,,,,,,,,,,,,,,,,,,,,,,,,3149
Terrace Springs Sauvignon Blanc,Sauvignon Blanc,$15.95 NZD,2011,Terrace Heights Estate,3,,,,,,,,,,,,,,,,,,,,,,,,,,3150
Terrace Heights Estate THE Sauvignon Blanc,Sauvignon Blanc,$17.99 NZD,2012,Terrace Heights Estate,4,,,,,,,,,,,,,,,,,,,,,,,,,,3151
Terrain Sauvignon Blanc,Sauvignon Blanc, ,2008,Terrain Wines,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3152
TerraVin Wines Pinot Noir,Pinot Noir,$38.95 NZD,2001,TerraVin Wines,0,,,,,,,,,,,,,,,,,,,,,,,,,,3153
TerraVin Wines Pinot Noir,Pinot Noir,$42.95 NZD,2002,TerraVin Wines,5,,,,,,,,,,,,,,,,,,,,,,,,,,3154
TerraVin Wines Omaka Valley Pinot Noir,Pinot Noir,$39 NZD,2003,TerraVin Wines,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3155
TerraVin Wines Hillside Reserve Pinot Noir,Pinot Noir,$55 NZD,2003,TerraVin Wines,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3156
TerraVin Wines Hillside Reserve Pinot Noir,Pinot Noir,$54 NZD,2004,TerraVin Wines,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3157
TerraVin Wines Omaka Valley Pinot Noir,Pinot Noir, ,2004,TerraVin Wines,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,3158
TerraVin Sauvignon Blanc,Sauvignon Blanc,$22 NZD,2004,TerraVin Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3159
TerraVin Wines Pinot Noir,Pinot Noir,$39 NZD,2004,TerraVin Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3160
TerraVin Sauvignon Blanc,Sauvignon Blanc,$24 NZD,2005,TerraVin Wines,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3161
TerraVin Wines Hillside Reserve Pinot Noir,Pinot Noir,$52 NZD,2005,TerraVin Wines,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,3162
TerraVin Wines Pinot Noir,Pinot Noir,$36 NZD,2005,TerraVin Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3163
TerraVin Wines Te Ahu Sauvignon Blanc,Sauvignon Blanc,$36 NZD,2006,TerraVin Wines,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3164
TerraVin Wines Noble Sauvignon,Sauvignon Blanc,$95 NZD,2006,TerraVin Wines,5,,,,,,,,,,,,,,,,,,,,,,,,,,3165
TerraVin Wines Hillside Reserve Pinot Noir,Pinot Noir,$52.54 NZD,2006,TerraVin Wines,5,,,,,,,,,,,,,,,,,,,,,,,,,,3166
TerraVin Wines Clos de Michel Sauvignon Blanc,Sauvignon Blanc,$35 NZD,2006,TerraVin Wines,3,,,,,,,,,,,,,,,,,,,,,,,,,,3167
TerraVin Sauvignon Blanc,Sauvignon Blanc,$24.50 NZD,2008,TerraVin Wines,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,3168
TerraVin Wines Hillside Reserve Pinot Noir,Pinot Noir,$52 NZD,2008,TerraVin Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3169
TerraVin Wines Pinot Noir,Pinot Noir,$35 NZD,2008,TerraVin Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3170
TerraVin Wines Te Ahu Sauvignon Blanc,Sauvignon Blanc,$35 NZD,2008,TerraVin Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3171
TerraVin Wines Pinot Noir,Pinot Noir,$38 NZD,2009,TerraVin Wines,5,,,,,,,,,,,,,,,,,,,,,,,,,,3172
TerraVin Wines Eaton Family Vineyard Pinot Noir,Pinot Noir,$78 NZD,2009,TerraVin Wines,5,,,,,,,,,,,,,,,,,,,,,,,,,,3173
TerraVin Wines Hillside Reserve Pinot Noir,Pinot Noir,$56 NZD,2009,TerraVin Wines,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,3174
TerraVin Wines Te Ahu Sauvignon Blanc,Sauvignon Blanc,$37 NZD,2009,TerraVin Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3175
TerraVin Sauvignon Blanc,Sauvignon Blanc,$22 NZD,2009,TerraVin Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3176
TerraVin Wines Te Ahu Sauvignon Blanc,Sauvignon Blanc,$38 NZD,2010,TerraVin Wines,5,,,,,,,,,,,,,,,,,,,,,,,,,,3177
TerraVin Wines Hillside Reserve Pinot Noir,Pinot Noir,$52 NZD,2010,TerraVin Wines,5,,,,,,,,,,,,,,,,,,,,,,,,,,3178
TerraVin Wines Eaton Family Vineyard Pinot Noir,Pinot Noir,$75 NZD,2010,TerraVin Wines,5,,,,,,,,,,,,,,,,,,,,,,,,,,3179
TerraVin Sauvignon Blanc,Sauvignon Blanc, ,2010,TerraVin Wines,5,,,,,,,,,,,,,,,,,,,,,,,,,,3180
All that Jazz Pinot Noir,Pinot Noir,$29 NZD,2010,TerraVin Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3181
TerraVin Wines Cowley Vineyard Pinot Noir,Pinot Noir,$56 NZD,2010,TerraVin Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3182
TerraVin Wines Pinot Noir,Pinot Noir,$36 NZD,2010,TerraVin Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3183
TerraVin Sauvignon Blanc,Sauvignon Blanc,$26.50 NZD,2011,TerraVin Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3184
TerraVin Wines Pinot Noir,Pinot Noir,$36 NZD,2011,TerraVin Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3185
TerraVin Wines Te Ahu Sauvignon Blanc,Sauvignon Blanc,$40 NZD,2011,TerraVin Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3186
TerraVin Wines Eaton Family Vineyard Pinot Noir,Pinot Noir, ,2011,TerraVin Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3187
TerraVin Wines Hillside Reserve Pinot Noir,Pinot Noir,$46 NZD,2011,TerraVin Wines,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3188
All that Jazz Sauvignon Blanc,Sauvignon Blanc,$19.50 NZD,2011,TerraVin Wines,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3189
TerraVin Wines Te Ahu Sauvignon Blanc,Sauvignon Blanc,$40 NZD,2012,TerraVin Wines,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,3190
TerraVin Wines Pinot Noir,Pinot Noir,$36 NZD,2012,TerraVin Wines,4,,,,,,,,,,,,,,,,,,,,,,,,,,3191
TerraVin Wines Pinot Noir,Pinot Noir,$40 NZD,2013,TerraVin Wines,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,3192
All that Jazz Sauvignon Blanc,Sauvignon Blanc,$18.50 NZD,2013,TerraVin Wines,3,,,,,,,,,,,,,,,,,,,,,,,,,,3193
Better Half Pinot Noir,Pinot Noir, ,2014,The Better Half,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3194
Better Half Pinot Noir,Pinot Noir,$29.99 NZD,2016,The Better Half,4,,,,,,,,,,,,,,,,,,,,,,,,,,3195
The Better Half Sauvignon Blanc,Sauvignon Blanc,$18.99 NZD,2016,The Better Half,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3196
The Crossings Catherine's Run Sauvignon Blanc,Sauvignon Blanc,$21.95 NZD,2002,The Crossings,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3197
The Crossings Pinot Noir,Pinot Noir,$23.95 NZD,2003,The Crossings,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3198
The Crossings Sauvignon Blanc,Sauvignon Blanc,$17.95 NZD,2003,The Crossings,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3199
The Crossings Catherine's Run Sauvignon Blanc,Sauvignon Blanc,$22 NZD,2004,The Crossings,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3200
The Crossings Pinot Noir,Pinot Noir,$23.95 NZD,2004,The Crossings,3,,,,,,,,,,,,,,,,,,,,,,,,,,3201
The Crossings Sauvignon Blanc,Sauvignon Blanc,$18.50 NZD,2004,The Crossings,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3202
The Crossings Sauvignon Blanc,Sauvignon Blanc,$16.95 NZD,2005,The Crossings,4,,,,,,,,,,,,,,,,,,,,,,,,,,3203
The Crossings Sauvignon Blanc,Sauvignon Blanc,$16.95 NZD,2006,The Crossings,4,,,,,,,,,,,,,,,,,,,,,,,,,,3204
The Crossings Pinot Noir,Pinot Noir,$24.95 NZD,2007,The Crossings,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3205
The Crossings Pinot Noir,Pinot Noir,$19.95 NZD,2008,The Crossings,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3206
The Crossings Sauvignon Blanc,Sauvignon Blanc,$19.95 NZD,2008,The Crossings,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3207
The Crossings Pinot Noir,Pinot Noir,$24.99 NZD,2009,The Crossings,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3208
The Crossings Sauvignon Blanc,Sauvignon Blanc,$20 NZD,2009,The Crossings,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3209
The Crossings Sauvignon Blanc,Sauvignon Blanc,$18.99 NZD,2010,The Crossings,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3210
The Crossings Reserve Sauvignon Blanc,Sauvignon Blanc,$21.90 NZD,2011,The Crossings,4,,,,,,,,,,,,,,,,,,,,,,,,,,3211
The Crossings Pinot Noir,Pinot Noir,$24.99 NZD,2011,The Crossings,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3212
The Crossings Pinot Noir Rosé,Pinot Noir,$23.95 NZD,2012,The Crossings,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3213
The Crossings Sauvignon Blanc,Sauvignon Blanc, ,2012,The Crossings,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3214
The Crossings Pinot Noir,Pinot Noir,$19.99 NZD,2013,The Crossings,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3215
The Crossings Sauvignon Blanc,Sauvignon Blanc,$19.99 NZD,2013,The Crossings,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3216
The Crossings Pinot Noir,Pinot Noir,$19.95 NZD,2014,The Crossings,0,,,,,,,,,,,,,,,,,,,,,,,,,,3217
The Crossings Sauvignon Blanc,Sauvignon Blanc,$17.99 NZD,2014,The Crossings,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3218
The Crossings Sauvignon Blanc,Sauvignon Blanc,$18.99 NZD,2017,The Crossings,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,3219
The Darling Brancott Valley Pinot Noir,Pinot Noir,$32 NZD,2008,The Darling Wines,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,3220
